2026-02-01 00:00:15 | INFO | auth | Cache miss key=rate:218.224.64.212 (env=staging, region=me-south-1, ip=218.224.64.212, request_id=t55bkc1xaztl5ddo, trace_id=rqwegheyldke0lujqy44t8qk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:42:17 | INFO | auth | User logout success user_id=4692 (env=prod, region=me-south-1, ip=129.107.108.163, request_id=273gdiyatqq85dzr, trace_id=joiexisskeivemi7m8c1j3dt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:42:23 | INFO | auth | Cache hit key=inv:SKU25918 ttl_s=3510 (env=prod, region=eu-west-1, ip=169.229.223.71, request_id=s1m2eaildbubsros, trace_id=dyjvyqyp36ndno2i4nnrmhz3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:42:55 | INFO | auth | Metrics pushed cpu=59% mem=48% (env=prod, region=me-south-1, ip=195.58.246.232, request_id=vp0vto3lkg5u8koo, trace_id=7c7r59wimwk9l334tdch6lb1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:43:08 | INFO | auth | Batch processed records=235 duration_ms=3006 (env=prod, region=me-south-1, ip=17.167.36.146, request_id=aq0c0avpcd0debt2, trace_id=u0wikcwm09jyud5gl6tcybkk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:43:17 | INFO | auth | Token refreshed user_id=3027 (env=prod, region=us-east-1, ip=31.2.45.79, request_id=bodyr4vpdiqgkrh6, trace_id=mpglg9mmohvd8m3g1ysiy0ku, ua="PostmanRuntime/7.36.0")
2026-02-01 05:43:25 | INFO | auth | Token refreshed user_id=3577 (env=prod, region=ap-southeast-1, ip=80.19.138.119, request_id=jxoxawrn5c70cxpp, trace_id=1gurn21pglw4kgi65lasqwth, ua="curl/8.4.0")
2026-02-01 05:43:38 | WARN | auth | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=137.239.200.4, request_id=ibcbaydxc6k1e33a, trace_id=rydaa0tndylq1m11klgb3su8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:43:48 | WARN | auth | Temporary network jitter detected rtt_ms=598 (env=staging, region=me-south-1, ip=70.41.112.173, request_id=xsd5v9czrapzjztw, trace_id=94y3wewpnhdl4nrz53f9uyec, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:44:22 | INFO | auth | User logout success user_id=9844 (env=staging, region=us-east-1, ip=117.37.183.70, request_id=49uwaicehntc68kp, trace_id=9vzuy3kbj2yaa39eun4b13kc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:44:29 | INFO | auth | Cache hit key=rate:61.248.250.52 ttl_s=1257 (env=prod, region=me-south-1, ip=61.248.250.52, request_id=1x7xceqtij5zi78x, trace_id=gjn9oturztjpdkgx00n3imd7, ua="PostmanRuntime/7.36.0")
2026-02-01 05:44:33 | WARN | auth | Elevated error rate observed window_s=300 rate=13.6% (env=prod, region=ap-southeast-1, ip=230.41.216.231, request_id=7bnfy4pfwqb8fvzo, trace_id=3uz9ddqs6gyyryiy6acuqlod, ua="curl/8.4.0")
2026-02-01 05:44:54 | WARN | auth | Queue backlog growing size=4337 (env=staging, region=us-east-1, ip=170.225.85.54, request_id=l1b54k6pabkykfjm, trace_id=d1bicy30zqs13zzz2u1key4y, ua="curl/8.4.0")
2026-02-01 05:45:29 | INFO | auth | User logout success user_id=9833 (env=prod, region=ap-southeast-1, ip=59.226.130.228, request_id=9bcftnla39qwepli, trace_id=cxsvyoamcbzrx06bzmwfdq6d, ua="curl/8.4.0")
2026-02-01 05:45:30 | INFO | auth | Batch processed records=4433 duration_ms=670 (env=prod, region=me-south-1, ip=175.108.187.196, request_id=qb7cg712g6q59wcw, trace_id=umzkd2f6219q9zp7i0fm26f3, ua="curl/8.4.0")
2026-02-01 05:45:31 | INFO | auth | Cache miss key=rate:101.54.137.166 (env=prod, region=ap-southeast-1, ip=101.54.137.166, request_id=aawf0akt7w77pqzl, trace_id=be0h4gfnx0euzo3fwkvdogmq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:45:35 | INFO | auth | File uploaded id=file_cvpre7kld3 bytes=4746427 (env=prod, region=me-south-1, ip=86.107.10.85, request_id=7ciypex0w0f0wcpk, trace_id=ljroq7w10fleqvzmvtfa2snp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:45:40 | INFO | auth | File uploaded id=file_5njpegegek bytes=5792945 (env=prod, region=me-south-1, ip=251.172.226.62, request_id=o0s5sjd9zq5vgsn2, trace_id=oh35demsgpwbmyls2rrj98zb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:46:03 | ERROR | auth | Connection refused dependency=kms (env=dev, region=ap-southeast-1, ip=199.154.95.85, request_id=fbzoaatly27ttlfq, trace_id=k4ca9o4x4appigktmrgm34eq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:46:37 | INFO | auth | Cache miss key=cart:7199 (env=prod, region=eu-west-1, ip=157.182.211.29, request_id=c6vdvt2qq85jr32n, trace_id=75iso5a8fw8vqw354x9o7697, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:46:41 | INFO | auth | Cache miss key=sess:6033 (env=staging, region=me-south-1, ip=203.181.214.181, request_id=rdfpfop42x3dhwc9, trace_id=6nxy9vh5hjd97n9jj7swvh8u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:46:43 | INFO | auth | Metrics pushed cpu=38% mem=51% (env=prod, region=ap-southeast-1, ip=120.231.246.93, request_id=wwogzwbpc186gg07, trace_id=1y41613m81v52djsi3lxz4sv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:46:54 | INFO | auth | Cache hit key=cart:7368 ttl_s=2028 (env=prod, region=ap-southeast-1, ip=64.160.27.182, request_id=g30vrxi5rk8gzk1z, trace_id=5snybx5il0h546hoho5maxly, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:47:10 | INFO | auth | Job completed successfully: job=send-digests duration_ms=1770 (env=prod, region=ap-southeast-1, ip=86.218.91.72, request_id=c2i0uvcdh15m745m, trace_id=lybv9hu09f4z7onz11aqbv6i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:47:33 | WARN | auth | High memory usage warning mem=91% (env=prod, region=ap-southeast-1, ip=207.95.120.147, request_id=2w0tkscrb6otuo8s, trace_id=c63ciio9vi5z0ozab91wfgdu, ua="curl/8.4.0")
2026-02-01 05:48:05 | WARN | auth | Disk usage above 80% disk=87% (env=staging, region=eu-west-1, ip=42.113.42.96, request_id=qpi0s2v23kp9r67r, trace_id=l1vs5j13pxofcshs90jup109, ua="curl/8.4.0")
2026-02-01 05:48:13 | ERROR | auth | Worker crashed: out of memory rss_mb=1012 (env=prod, region=ap-southeast-1, ip=114.2.65.45, request_id=oz358o1p5eueo2gu, trace_id=1pieeqip8rw1i3tonbj4lknl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:48:48 | INFO | auth | Job completed successfully: job=daily-report duration_ms=2291 (env=staging, region=eu-west-1, ip=3.143.39.194, request_id=l7ci02jy0m1c1tdr, trace_id=51ifud7q2fp5g2unt1zedukl, ua="PostmanRuntime/7.36.0")
2026-02-01 05:48:52 | INFO | auth | Config loaded version=2.19.8 (env=prod, region=eu-west-1, ip=129.129.68.155, request_id=af8r9b3ielbn38hf, trace_id=h4zresxjroozy18yatyyyxsp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:49:17 | WARN | auth | Disk usage above 80% disk=89% (env=prod, region=ap-southeast-1, ip=61.22.84.194, request_id=x6v8gqc03vmkayvd, trace_id=m8mevghn2jep8l4xk8sf2tc1, ua="curl/8.4.0")
2026-02-01 05:50:38 | INFO | auth | Metrics pushed cpu=89% mem=68% (env=prod, region=us-east-1, ip=156.34.161.207, request_id=mgkw5pwdvsmidqvc, trace_id=kbfemmt5nh2e8qm1tf7lcl4f, ua="curl/8.4.0")
2026-02-01 05:50:43 | INFO | auth | User login success user_id=7165 (env=staging, region=me-south-1, ip=34.228.101.91, request_id=eviz2286vtf28nkr, trace_id=gxqs8uo6y4bveo0vs16cr73a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:51:11 | INFO | auth | File uploaded id=file_qs38bjxda8 bytes=5562608 (env=prod, region=ap-southeast-1, ip=252.140.96.8, request_id=qr4cxsm3ybiaxbxd, trace_id=8ha6ncbi7srx61qiexfjys6u, ua="PostmanRuntime/7.36.0")
2026-02-01 05:51:18 | INFO | auth | GET /analytics/event 404 (1060ms) (env=prod, region=ap-southeast-1, ip=124.100.203.235, request_id=ci4qlx4f7z5f0h5p, trace_id=nqp4ns90z8nnexmljdboyj6d, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:51:19 | INFO | auth | Batch processed records=3783 duration_ms=1331 (env=prod, region=me-south-1, ip=102.141.112.55, request_id=o1a52btlxucqf06z, trace_id=wtcbzdqv4bhim4vwu8lbb0x1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:51:21 | INFO | auth | Metrics pushed cpu=33% mem=52% (env=prod, region=ap-southeast-1, ip=46.139.128.137, request_id=p7r8jabci39ny1l8, trace_id=6xokzf5h5fvee71n0xix6dds, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:51:34 | INFO | auth | Batch processed records=585 duration_ms=2334 (env=staging, region=me-south-1, ip=34.220.59.149, request_id=9hkaycxs2nejzvb7, trace_id=ay4uvtig607iv37vgvo3004x, ua="curl/8.4.0")
2026-02-01 05:53:33 | INFO | auth | Token refreshed user_id=5287 (env=dev, region=us-east-1, ip=9.177.119.139, request_id=hlnmehgjl9rh8r8x, trace_id=y76r1jrchs073ktr9scqgnbv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:53:36 | WARN | auth | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=190.139.123.209, request_id=qliejmdec4vk3duc, trace_id=le4cmi21e7p4q51sba4ve1fo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:53:38 | INFO | auth | Config loaded version=4.5.35 (env=prod, region=eu-west-1, ip=22.180.235.20, request_id=b8yd26nm04eo6d12, trace_id=rgpqeas88bl0xncilvt94rwu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:54:10 | INFO | auth | Metrics pushed cpu=38% mem=29% (env=staging, region=ap-southeast-1, ip=228.74.117.10, request_id=62tfaym2771zn6zz, trace_id=szvfcqvogji2s9dvo39gnc66, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:54:15 | INFO | auth | POST /analytics/event 204 (43ms) (env=staging, region=ap-southeast-1, ip=70.248.205.151, request_id=7ncffahdbka8id5k, trace_id=1ystapu0htb71ss0cqcfnft3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:55:21 | INFO | auth | User login success user_id=9372 (env=prod, region=me-south-1, ip=82.160.138.64, request_id=v6kwlhsxpc107n4n, trace_id=xtg68ih1xy9ysc67bp1kxrcp, ua="PostmanRuntime/7.36.0")
2026-02-01 05:55:45 | INFO | auth | Job completed successfully: job=rebuild-index duration_ms=2286 (env=prod, region=me-south-1, ip=138.252.58.149, request_id=rrgq4lkqhhjp1qky, trace_id=n0ovn6wdoj3jbe4758vkvvb9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:55:59 | INFO | auth | Cache hit key=inv:SKU70588 ttl_s=2399 (env=prod, region=us-east-1, ip=33.139.141.161, request_id=rpdey60um7qj4j9b, trace_id=j0vxh5wrb5oc4ko7f2vy4pm8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:56:00 | INFO | auth | File uploaded id=file_3yufvzhuwo bytes=3775946 (env=prod, region=ap-southeast-1, ip=83.155.148.117, request_id=nnbn3tmk336k7ngx, trace_id=jtizwdtfnxdfh6pimljin2cn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:56:10 | INFO | auth | User login success user_id=8497 (env=dev, region=me-south-1, ip=66.239.159.78, request_id=fbithlnb3aj5rn93, trace_id=uoohbj4l7ygka8imjgospp65, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:56:18 | WARN | auth | Temporary network jitter detected rtt_ms=118 (env=prod, region=ap-southeast-1, ip=198.211.248.48, request_id=jkrht4d948s8e692, trace_id=8sur8b15qhpso3740kx2efsi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:56:25 | ERROR | auth | Upstream service unavailable dependency=s3 (env=dev, region=eu-west-1, ip=104.17.88.184, request_id=sm12dxdoz9q4bw70, trace_id=y8mhj5klmvtbmzaezyle5zy6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:57:07 | INFO | auth | GET /notifications/push 404 (218ms) (env=prod, region=us-east-1, ip=93.59.104.10, request_id=3v9sxcwxrdgy5s8h, trace_id=0fwdm7gceg05zpyrgv0a5hdi, ua="curl/8.4.0")
2026-02-01 05:57:14 | INFO | auth | Cache miss key=inv:SKU35581 (env=prod, region=ap-southeast-1, ip=3.190.179.15, request_id=g5oweprllrdwny8r, trace_id=6p830k99t40fur8ru8r49tq2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:57:25 | INFO | auth | User login success user_id=2876 (env=prod, region=eu-west-1, ip=99.107.183.242, request_id=v3bcw3dtj3qw9yii, trace_id=fqha5w1th7198wnrmewfne2p, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:57:37 | INFO | auth | PUT /orders 503 (3006ms) (env=staging, region=us-east-1, ip=69.173.42.229, request_id=xvlo5he39c0qwg5l, trace_id=9cq59kmazh092ox6iow1ljvv, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:58:00 | WARN | auth | Slow response detected (1933ms) endpoint=/token/refresh (env=prod, region=ap-southeast-1, ip=243.185.119.115, request_id=5d3nubkkabybb5f3, trace_id=yl42b89dt8x6ng75buivubtu, ua="curl/8.4.0")
2026-02-01 05:58:03 | INFO | auth | User logout success user_id=5007 (env=prod, region=ap-southeast-1, ip=232.68.11.145, request_id=qbdpuppd6wjnt5y4, trace_id=gexhjkbzl9hmrvlg19k9twt3, ua="curl/8.4.0")
2026-02-01 05:58:13 | ERROR | auth | Upstream service unavailable dependency=s3 (env=prod, region=eu-west-1, ip=190.30.83.71, request_id=8bzw7jrqklqfo439, trace_id=w2nfotqr1l415yfhhbro9pyz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:58:28 | INFO | auth | User logout success user_id=5892 (env=prod, region=eu-west-1, ip=218.127.225.115, request_id=jk6o39mzox0y0xve, trace_id=qrqusyue8gszgoscbbt04n3p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:58:30 | WARN | auth | Retrying request to upstream service attempt=4 (env=dev, region=us-east-1, ip=6.223.109.58, request_id=t1uhyd14l2vwnjs0, trace_id=5rj8vjs8inx36z81yb7fftf9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:58:34 | INFO | auth | Cache hit key=rate:83.248.251.205 ttl_s=2104 (env=prod, region=eu-west-1, ip=83.248.251.205, request_id=ciyobpywi8q6kfgq, trace_id=fpc2wxj8oi8lv1th9cev0y1y, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:59:18 | INFO | auth | Cache hit key=sess:5102 ttl_s=1966 (env=dev, region=us-east-1, ip=92.154.63.196, request_id=fd61fhz6irimbfqk, trace_id=h1rolgncq8y6p6dmwnz32fej, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:59:40 | INFO | auth | User logout success user_id=9111 (env=prod, region=ap-southeast-1, ip=191.34.69.68, request_id=gykhg0z9kkq5wpt6, trace_id=qxd82grix91agbwtozjlzp3t, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:00:02 | INFO | auth | Batch processed records=4646 duration_ms=1995 (env=staging, region=ap-southeast-1, ip=140.161.130.168, request_id=w3kyumfva8ex8rz3, trace_id=rs8c0vm6nw0b6o6wod1rnbw5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:00:09 | INFO | auth | Batch processed records=3107 duration_ms=1824 (env=prod, region=ap-southeast-1, ip=252.141.215.155, request_id=fe04ufz6vziok8mo, trace_id=v7qlnr0zv9jk1ogvhdd94piq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:00:18 | WARN | auth | Rate limit nearing threshold remaining=37 (env=staging, region=ap-southeast-1, ip=194.156.54.209, request_id=g9j8kb0ed1anfuka, trace_id=ovho8g225iwnkag4we1vro1y, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:00:20 | INFO | auth | User logout success user_id=8829 (env=prod, region=me-south-1, ip=38.95.210.89, request_id=oj9jxx3qfr43i7i2, trace_id=hhbbswsepaytyipmo48gfzyq, ua="PostmanRuntime/7.36.0")
2026-02-01 06:00:21 | INFO | auth | File uploaded id=file_b5eym2s13k bytes=4177859 (env=staging, region=us-east-1, ip=133.109.103.164, request_id=j0t8btg39lawfl8b, trace_id=ftyqs9lyo1ogkzhze0p4x2r4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:00:48 | INFO | auth | User login success user_id=1488 (env=staging, region=ap-southeast-1, ip=28.122.43.45, request_id=mz9r9yg6vh5e95xc, trace_id=ytn2dqpihl9utx7rggfr0ovn, ua="PostmanRuntime/7.36.0")
2026-02-01 06:00:53 | ERROR | auth | Upstream service unavailable dependency=payments-api (env=prod, region=eu-west-1, ip=56.21.175.141, request_id=vk8b2chivpbag0a2, trace_id=twx504asq3tl1fdnt9rtzfgc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:00:57 | INFO | auth | User login success user_id=3905 (env=prod, region=ap-southeast-1, ip=69.80.41.244, request_id=69v48mvhpnoh39ad, trace_id=shrr8cjfif3urub4ufa165o5, ua="PostmanRuntime/7.36.0")
2026-02-01 06:01:10 | INFO | auth | Metrics pushed cpu=64% mem=29% (env=prod, region=eu-west-1, ip=154.149.95.235, request_id=0zk8x58u9soprbnl, trace_id=57zs9nyrd0l0a91rgv1v5a13, ua="PostmanRuntime/7.36.0")
2026-02-01 06:01:20 | INFO | auth | File uploaded id=file_sc6eg99hqy bytes=8063395 (env=staging, region=us-east-1, ip=160.229.27.219, request_id=hdh62vc4wbzccgph, trace_id=h1df49bhxrmgafudw1x9w1z2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:02:51 | INFO | auth | Config loaded version=2.12.46 (env=staging, region=eu-west-1, ip=100.138.39.121, request_id=rr8u1huzkkfcqv7x, trace_id=rxt2nvxrw7pac0kwkfltrdyk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:02:52 | ERROR | auth | DB timeout while fetching user profile user_id=6896 (env=prod, region=eu-west-1, ip=73.152.182.189, request_id=n68twn444r39edj6, trace_id=z50jzni2gfeyneo2jnvot1i6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:03:06 | INFO | auth | User login success user_id=5410 (env=prod, region=us-east-1, ip=51.113.113.184, request_id=i4unr16bp70fkmkg, trace_id=exj4xl1epsvowubzo024a9xc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:03:10 | INFO | auth | Cache hit key=inv:SKU72532 ttl_s=1678 (env=staging, region=me-south-1, ip=217.87.134.8, request_id=ruc1xfko18188wcs, trace_id=ywntbipccf4t1bf6ww3vklpb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:03:12 | INFO | auth | File uploaded id=file_fdw1nhwxh6 bytes=4537173 (env=dev, region=me-south-1, ip=35.71.7.95, request_id=i0bjjodz3yt3nddw, trace_id=p4rqru9g6615egr2j2j42b2k, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:03:40 | INFO | auth | Metrics pushed cpu=14% mem=58% (env=prod, region=us-east-1, ip=80.67.69.143, request_id=5el389nu5hxz8w67, trace_id=ropbgi2aqn90zdx7c3q99zq3, ua="PostmanRuntime/7.36.0")
2026-02-01 06:03:48 | INFO | auth | User login success user_id=6660 (env=dev, region=me-south-1, ip=156.35.139.55, request_id=fg8p7e4zxpgepl1h, trace_id=ffq9lbg1ng49xrggmzvxs29i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:04:41 | INFO | auth | Cache hit key=cart:2952 ttl_s=156 (env=prod, region=ap-southeast-1, ip=123.190.134.169, request_id=0n3htjasbhmfuejc, trace_id=i2lkjo845jxa1td7nw9x0d7v, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:04:51 | INFO | auth | Cache miss key=cart:7734 (env=prod, region=us-east-1, ip=15.12.26.128, request_id=p9cxrxgruna3gu4f, trace_id=mfug7ta4j5ejk6t95xr8w3c9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:05:08 | INFO | auth | Job completed successfully: job=cleanup-sessions duration_ms=2393 (env=prod, region=me-south-1, ip=128.184.36.143, request_id=cz6jrmvco4doaruu, trace_id=071sy6qxoso320m6qkwig7q5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:06:34 | INFO | auth | File uploaded id=file_zgq88rhl1h bytes=8252600 (env=prod, region=ap-southeast-1, ip=232.212.144.198, request_id=nadl9yg084j6u1i6, trace_id=ukg1cgfwxauw0rubivkic7dl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:06:47 | WARN | auth | Queue backlog growing size=6718 (env=dev, region=me-south-1, ip=147.107.178.237, request_id=tcrdibahvcnjd9mg, trace_id=m2wii5a6rmzno46awcfpta4f, ua="PostmanRuntime/7.36.0")
2026-02-01 06:06:48 | INFO | auth | File uploaded id=file_pnosmtsxwz bytes=5171723 (env=prod, region=eu-west-1, ip=208.106.242.212, request_id=m8zt8bp157rieru0, trace_id=yn1ng5276ofvif03etv0dyck, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:06:52 | INFO | auth | Metrics pushed cpu=42% mem=10% (env=prod, region=me-south-1, ip=93.111.185.118, request_id=7zkdgvtmlauxtx84, trace_id=80xep8tg2sl0ul3ptepd1tp3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:07:24 | INFO | auth | Job completed successfully: job=send-digests duration_ms=333 (env=prod, region=eu-west-1, ip=139.246.140.127, request_id=5mcls4ufp2znvf83, trace_id=o6v0vtw92jbq8703oblmgdj9, ua="curl/8.4.0")
2026-02-01 06:07:39 | WARN | auth | Queue backlog growing size=4811 (env=prod, region=eu-west-1, ip=143.108.184.118, request_id=5hyymtxn4rrek4jp, trace_id=qoky7eluor7smp26vtumuihm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:07:55 | INFO | auth | Token refreshed user_id=9471 (env=prod, region=me-south-1, ip=81.43.119.240, request_id=3xxir97z47bp4v4w, trace_id=k2262hj8zctpcfbskl3uneao, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:08:22 | WARN | auth | Elevated error rate observed window_s=60 rate=7.1% (env=staging, region=us-east-1, ip=46.253.72.7, request_id=urw14teoffe1bdjd, trace_id=it4tn45n69dot7f9jogos7bp, ua="curl/8.4.0")
2026-02-01 06:08:34 | WARN | auth | Rate limit nearing threshold remaining=46 (env=dev, region=us-east-1, ip=199.58.159.198, request_id=mwekvv1u255ehs32, trace_id=jmmfzb0ibp9l6q9e90klw60w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:08:40 | INFO | auth | User logout success user_id=6847 (env=dev, region=us-east-1, ip=220.86.227.37, request_id=sgopehbd675d1gjv, trace_id=gy5044tlxwr5ow51t9447xeg, ua="curl/8.4.0")
2026-02-01 06:08:48 | INFO | auth | Metrics pushed cpu=6% mem=45% (env=dev, region=me-south-1, ip=78.37.159.159, request_id=mut18ktrdj9fhxh7, trace_id=4vv62ply52ndgnbstaywjqj0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 06:09:48 | INFO | auth | Token refreshed user_id=8782 (env=dev, region=eu-west-1, ip=177.212.207.45, request_id=ztezies86nbq4ne6, trace_id=fc8m7wwg4w8lwq67i0l2a6yr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:10:10 | INFO | auth | Config loaded version=3.20.13 (env=prod, region=us-east-1, ip=5.38.180.122, request_id=0w4ki9d7d7v94066, trace_id=vfiv4mce7bwkpjlkklilfar6, ua="PostmanRuntime/7.36.0")
2026-02-01 06:10:16 | INFO | auth | Cache hit key=sess:6097 ttl_s=2147 (env=prod, region=us-east-1, ip=158.119.75.121, request_id=7pvyxjl15i0z2ek0, trace_id=1mx3ty92bjvchrw7dm6no22b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 06:10:26 | ERROR | auth | Unhandled exception type=RuntimeError message=permission denied (env=prod, region=ap-southeast-1, ip=133.143.81.35, request_id=wbra56fb1078ghon, trace_id=8eqqpfr2sbanceiqzyfknocp, ua="curl/8.4.0")
2026-02-01 06:11:01 | INFO | auth | User login success user_id=6217 (env=prod, region=ap-southeast-1, ip=94.124.54.235, request_id=jg3qtimdfx5dtyuu, trace_id=q397brprchdvxiumqc0u593v, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:11:10 | INFO | auth | Metrics pushed cpu=88% mem=52% (env=prod, region=eu-west-1, ip=104.81.30.243, request_id=dkya018k07tptgri, trace_id=a537wywm27n6l40xusyad1mo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 06:12:24 | INFO | auth | Batch processed records=4175 duration_ms=1123 (env=prod, region=us-east-1, ip=198.112.218.83, request_id=ojv68suwnisjn2e7, trace_id=k4a1rc5nez6hl0yxlze1w2qh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 06:12:25 | INFO | auth | Token refreshed user_id=1794 (env=prod, region=ap-southeast-1, ip=46.41.213.38, request_id=x7pucyhfj956qe5l, trace_id=sv3eqpubwo5wj4dnt8tbc3nq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
